Ride,Date-Time,Wait Time
Pirates of the Caribbean,2020-01-02 18:00,75
Pirates of the Caribbean,2020-01-02 18:05,75
Pirates of the Caribbean,2020-01-02 18:10,75
Pirates of the Caribbean,2020-01-02 18:15,85
Pirates of the Caribbean,2020-01-02 18:20,85
Pirates of the Caribbean,2020-01-02 18:25,85
Pirates of the Caribbean,2020-01-02 18:30,85
Pirates of the Caribbean,2020-01-02 18:35,80
Pirates of the Caribbean,2020-01-02 18:40,80
Pirates of the Caribbean,2020-01-02 18:45,75
Pirates of the Caribbean,2020-01-02 18:50,70
Pirates of the Caribbean,2020-01-02 18:55,45
Pirates of the Caribbean,2020-01-02 19:00,45
Pirates of the Caribbean,2020-01-02 19:05,45
Pirates of the Caribbean,2020-01-02 19:10,45
Pirates of the Caribbean,2020-01-02 19:15,45
Pirates of the Caribbean,2020-01-02 19:20,50
Pirates of the Caribbean,2020-01-02 19:25,35
Pirates of the Caribbean,2020-01-02 19:30,35
Pirates of the Caribbean,2020-01-02 19:35,35
Pirates of the Caribbean,2020-01-02 19:40,35
Pirates of the Caribbean,2020-01-02 19:45,35
Pirates of the Caribbean,2020-01-02 19:50,35
Pirates of the Caribbean,2020-01-02 19:55,35
Pirates of the Caribbean,2020-01-02 20:00,35
Pirates of the Caribbean,2020-01-02 20:05,20
Pirates of the Caribbean,2020-01-02 20:10,20
Pirates of the Caribbean,2020-01-02 20:15,20
Pirates of the Caribbean,2020-01-02 20:20,20
Pirates of the Caribbean,2020-01-02 20:25,20
Pirates of the Caribbean,2020-01-02 20:30,20
Pirates of the Caribbean,2020-01-02 20:35,20
Pirates of the Caribbean,2020-01-02 20:40,20
Pirates of the Caribbean,2020-01-02 20:45,20
Pirates of the Caribbean,2020-01-02 20:50,20
Pirates of the Caribbean,2020-01-02 20:55,50
Pirates of the Caribbean,2020-01-02 21:00,50
Pirates of the Caribbean,2020-01-02 21:05,40
Pirates of the Caribbean,2020-01-02 21:10,40
Pirates of the Caribbean,2020-01-02 21:15,40
Pirates of the Caribbean,2020-01-02 21:20,50
Pirates of the Caribbean,2020-01-02 21:25,50
Pirates of the Caribbean,2020-01-02 21:30,35
Pirates of the Caribbean,2020-01-02 21:35,35
Pirates of the Caribbean,2020-01-02 21:40,25
Pirates of the Caribbean,2020-01-02 21:45,25
Pirates of the Caribbean,2020-01-02 21:50,25
Pirates of the Caribbean,2020-01-02 21:55,25
Pirates of the Caribbean,2020-01-02 22:00,25
Pirates of the Caribbean,2020-01-02 22:05,25
Pirates of the Caribbean,2020-01-02 22:10,25
Pirates of the Caribbean,2020-01-02 22:15,25
Pirates of the Caribbean,2020-01-02 22:20,25
Pirates of the Caribbean,2020-01-02 22:25,25
Pirates of the Caribbean,2020-01-02 22:30,25
Pirates of the Caribbean,2020-01-02 22:35,25
Pirates of the Caribbean,2020-01-02 22:40,25
Pirates of the Caribbean,2020-01-02 22:45,25
Pirates of the Caribbean,2020-01-02 22:50,25
Pirates of the Caribbean,2020-01-02 22:55,25
Pirates of the Caribbean,2020-01-03 9:00,0
Pirates of the Caribbean,2020-01-03 9:05,5
Pirates of the Caribbean,2020-01-03 9:10,10
Pirates of the Caribbean,2020-01-03 9:15,10
Pirates of the Caribbean,2020-01-03 9:20,10
Pirates of the Caribbean,2020-01-03 9:25,10
Pirates of the Caribbean,2020-01-03 9:30,10
Pirates of the Caribbean,2020-01-03 9:35,20
Pirates of the Caribbean,2020-01-03 9:40,20
Pirates of the Caribbean,2020-01-03 9:45,40
Pirates of the Caribbean,2020-01-03 9:50,50
Pirates of the Caribbean,2020-01-03 9:55,55
Pirates of the Caribbean,2020-01-03 10:00,60
Pirates of the Caribbean,2020-01-03 10:05,60
Pirates of the Caribbean,2020-01-03 10:10,50
Pirates of the Caribbean,2020-01-03 10:15,35
Pirates of the Caribbean,2020-01-03 10:20,35
Pirates of the Caribbean,2020-01-03 10:25,35
Pirates of the Caribbean,2020-01-03 10:30,45
Pirates of the Caribbean,2020-01-03 10:35,50
Pirates of the Caribbean,2020-01-03 10:40,55
Pirates of the Caribbean,2020-01-03 10:45,85
Pirates of the Caribbean,2020-01-03 10:55,125
Pirates of the Caribbean,2020-01-03 11:00,125
Pirates of the Caribbean,2020-01-03 11:05,125
Pirates of the Caribbean,2020-01-03 11:10,125
Pirates of the Caribbean,2020-01-03 12:45,125
Pirates of the Caribbean,2020-01-03 12:50,125
Pirates of the Caribbean,2020-01-03 12:55,15
Pirates of the Caribbean,2020-01-03 13:00,30
Pirates of the Caribbean,2020-01-03 13:05,30
Pirates of the Caribbean,2020-01-03 13:10,75
Pirates of the Caribbean,2020-01-03 13:15,85
Pirates of the Caribbean,2020-01-03 13:20,85
Pirates of the Caribbean,2020-01-03 13:25,85
Pirates of the Caribbean,2020-01-03 13:30,95
Pirates of the Caribbean,2020-01-03 13:35,95
Pirates of the Caribbean,2020-01-03 13:40,95
Pirates of the Caribbean,2020-01-03 13:45,95
Pirates of the Caribbean,2020-01-03 13:50,120
Pirates of the Caribbean,2020-01-03 13:55,120
Pirates of the Caribbean,2020-01-03 14:00,130
Pirates of the Caribbean,2020-01-03 14:05,130
Pirates of the Caribbean,2020-01-03 14:10,95
Pirates of the Caribbean,2020-01-03 14:15,95
Pirates of the Caribbean,2020-01-03 14:20,70
Pirates of the Caribbean,2020-01-03 14:25,70
Pirates of the Caribbean,2020-01-03 14:30,70
Pirates of the Caribbean,2020-01-03 14:35,70
Pirates of the Caribbean,2020-01-03 14:40,70
Pirates of the Caribbean,2020-01-03 14:45,70
Pirates of the Caribbean,2020-01-03 14:50,70
Pirates of the Caribbean,2020-01-03 14:55,70
Pirates of the Caribbean,2020-01-03 15:00,70
Pirates of the Caribbean,2020-01-03 15:10,70
Pirates of the Caribbean,2020-01-03 15:15,80
Pirates of the Caribbean,2020-01-03 15:20,80
Pirates of the Caribbean,2020-01-03 15:25,80
Pirates of the Caribbean,2020-01-03 15:30,80
Pirates of the Caribbean,2020-01-03 15:35,80
Pirates of the Caribbean,2020-01-03 15:40,95
Pirates of the Caribbean,2020-01-03 15:45,95
Pirates of the Caribbean,2020-01-03 15:50,95
Pirates of the Caribbean,2020-01-03 15:55,95
Pirates of the Caribbean,2020-01-03 16:00,95
Pirates of the Caribbean,2020-01-03 16:05,95
Pirates of the Caribbean,2020-01-03 16:10,95
Pirates of the Caribbean,2020-01-03 16:15,95
Pirates of the Caribbean,2020-01-03 16:20,95
Pirates of the Caribbean,2020-01-03 16:25,95
Pirates of the Caribbean,2020-01-03 16:30,85
Pirates of the Caribbean,2020-01-03 16:35,85
Pirates of the Caribbean,2020-01-03 16:40,95
Pirates of the Caribbean,2020-01-03 16:45,95
Pirates of the Caribbean,2020-01-03 16:50,95
Pirates of the Caribbean,2020-01-03 16:55,95
Pirates of the Caribbean,2020-01-03 17:00,75
Pirates of the Caribbean,2020-01-03 17:05,85
Pirates of the Caribbean,2020-01-03 17:10,85
Pirates of the Caribbean,2020-01-03 17:15,85
Pirates of the Caribbean,2020-01-03 17:20,75
Pirates of the Caribbean,2020-01-03 17:25,75
Pirates of the Caribbean,2020-01-03 17:30,65
Pirates of the Caribbean,2020-01-03 17:35,75
Pirates of the Caribbean,2020-01-03 17:45,80
Pirates of the Caribbean,2020-01-03 17:50,80
Pirates of the Caribbean,2020-01-03 17:55,80
Pirates of the Caribbean,2020-01-03 18:00,80
Pirates of the Caribbean,2020-01-03 18:05,65
Pirates of the Caribbean,2020-01-03 18:10,45
Pirates of the Caribbean,2020-01-03 18:20,55
Pirates of the Caribbean,2020-01-03 18:25,80
Pirates of the Caribbean,2020-01-03 18:30,50
Pirates of the Caribbean,2020-01-03 18:35,50
Pirates of the Caribbean,2020-01-03 18:40,50
Pirates of the Caribbean,2020-01-03 18:45,50
Pirates of the Caribbean,2020-01-03 18:50,50
Pirates of the Caribbean,2020-01-03 18:55,50
Pirates of the Caribbean,2020-01-03 19:00,50
Pirates of the Caribbean,2020-01-03 19:05,55
Pirates of the Caribbean,2020-01-03 19:10,55
Pirates of the Caribbean,2020-01-03 19:15,55
Pirates of the Caribbean,2020-01-03 19:20,50
Pirates of the Caribbean,2020-01-03 19:25,70
Pirates of the Caribbean,2020-01-03 19:30,60
Pirates of the Caribbean,2020-01-03 19:35,60
Pirates of the Caribbean,2020-01-03 19:40,40
Pirates of the Caribbean,2020-01-03 19:45,40
Pirates of the Caribbean,2020-01-03 19:50,40
Pirates of the Caribbean,2020-01-03 19:55,35
Pirates of the Caribbean,2020-01-03 20:05,25
Pirates of the Caribbean,2020-01-03 20:10,25
Pirates of the Caribbean,2020-01-03 20:15,25
Pirates of the Caribbean,2020-01-03 20:20,20
Pirates of the Caribbean,2020-01-03 20:25,30
Pirates of the Caribbean,2020-01-03 20:30,35
Pirates of the Caribbean,2020-01-03 20:35,50
Pirates of the Caribbean,2020-01-03 20:40,50
Pirates of the Caribbean,2020-01-03 20:45,55
Pirates of the Caribbean,2020-01-03 20:50,50
Pirates of the Caribbean,2020-01-03 20:55,55
Pirates of the Caribbean,2020-01-03 21:00,50
Pirates of the Caribbean,2020-01-03 21:05,50
Pirates of the Caribbean,2020-01-03 22:40,10
Pirates of the Caribbean,2020-01-03 22:45,10
Pirates of the Caribbean,2020-01-03 22:50,10
Pirates of the Caribbean,2020-01-03 22:55,15
Pirates of the Caribbean,2020-01-04 9:00,5
Pirates of the Caribbean,2020-01-04 9:05,5
Pirates of the Caribbean,2020-01-04 9:10,5
Pirates of the Caribbean,2020-01-04 9:15,10
Pirates of the Caribbean,2020-01-04 9:20,10
Pirates of the Caribbean,2020-01-04 9:25,10
Pirates of the Caribbean,2020-01-04 9:30,10
Pirates of the Caribbean,2020-01-04 9:35,15
Pirates of the Caribbean,2020-01-04 9:40,20
Pirates of the Caribbean,2020-01-04 9:45,25
Pirates of the Caribbean,2020-01-04 9:50,25
Pirates of the Caribbean,2020-01-04 9:55,25
Pirates of the Caribbean,2020-01-04 10:00,35
Pirates of the Caribbean,2020-01-04 10:05,40
Pirates of the Caribbean,2020-01-04 10:10,40
Pirates of the Caribbean,2020-01-04 10:15,40
Pirates of the Caribbean,2020-01-04 10:20,40
Pirates of the Caribbean,2020-01-04 10:25,40
Pirates of the Caribbean,2020-01-04 10:30,30
Pirates of the Caribbean,2020-01-04 10:35,30
Pirates of the Caribbean,2020-01-04 10:40,40
Pirates of the Caribbean,2020-01-04 10:45,40
Pirates of the Caribbean,2020-01-04 10:50,45
Pirates of the Caribbean,2020-01-04 10:55,40
Pirates of the Caribbean,2020-01-04 11:00,40
Pirates of the Caribbean,2020-01-04 11:05,60
Pirates of the Caribbean,2020-01-04 11:10,95
Pirates of the Caribbean,2020-01-04 11:15,95
Pirates of the Caribbean,2020-01-04 11:20,60
Pirates of the Caribbean,2020-01-04 11:25,55
Pirates of the Caribbean,2020-01-04 11:30,50
Pirates of the Caribbean,2020-01-04 11:35,50
Pirates of the Caribbean,2020-01-04 11:40,60
Pirates of the Caribbean,2020-01-04 11:45,45
Pirates of the Caribbean,2020-01-04 11:50,40
Pirates of the Caribbean,2020-01-04 11:55,20
Pirates of the Caribbean,2020-01-04 12:00,20
Pirates of the Caribbean,2020-01-04 12:05,35
Pirates of the Caribbean,2020-01-04 12:10,40
Pirates of the Caribbean,2020-01-04 12:15,35
Pirates of the Caribbean,2020-01-04 12:20,35
Pirates of the Caribbean,2020-01-04 12:25,35
Pirates of the Caribbean,2020-01-04 12:30,45
Pirates of the Caribbean,2020-01-04 12:35,55
Pirates of the Caribbean,2020-01-04 12:40,55
Pirates of the Caribbean,2020-01-04 12:45,40
Pirates of the Caribbean,2020-01-04 12:50,40
Pirates of the Caribbean,2020-01-04 12:55,40
Pirates of the Caribbean,2020-01-04 13:00,40
Pirates of the Caribbean,2020-01-04 13:05,40
Pirates of the Caribbean,2020-01-04 13:10,40
Pirates of the Caribbean,2020-01-04 13:15,30
Pirates of the Caribbean,2020-01-04 13:20,30
Pirates of the Caribbean,2020-01-04 13:25,40
Pirates of the Caribbean,2020-01-04 13:30,45
Pirates of the Caribbean,2020-01-04 13:35,45
Pirates of the Caribbean,2020-01-04 13:40,45
Pirates of the Caribbean,2020-01-04 13:45,45
Pirates of the Caribbean,2020-01-04 13:50,45
Pirates of the Caribbean,2020-01-04 13:55,45
Pirates of the Caribbean,2020-01-04 14:00,45
Pirates of the Caribbean,2020-01-04 14:10,45
Pirates of the Caribbean,2020-01-04 14:15,40
Pirates of the Caribbean,2020-01-04 14:20,40
Pirates of the Caribbean,2020-01-04 14:25,30
Pirates of the Caribbean,2020-01-04 14:30,35
Pirates of the Caribbean,2020-01-04 14:40,30
Pirates of the Caribbean,2020-01-04 14:45,30
Pirates of the Caribbean,2020-01-04 14:50,35
Pirates of the Caribbean,2020-01-04 14:55,35
Pirates of the Caribbean,2020-01-04 15:00,40
Pirates of the Caribbean,2020-01-04 15:05,40
Pirates of the Caribbean,2020-01-04 15:10,35
Pirates of the Caribbean,2020-01-04 15:15,75
Pirates of the Caribbean,2020-01-04 15:20,35
Pirates of the Caribbean,2020-01-04 15:25,35
Pirates of the Caribbean,2020-01-04 15:30,35
Pirates of the Caribbean,2020-01-04 15:35,35
Pirates of the Caribbean,2020-01-04 15:40,35
Pirates of the Caribbean,2020-01-04 15:45,35
Pirates of the Caribbean,2020-01-04 15:50,35
Pirates of the Caribbean,2020-01-04 15:55,35
Pirates of the Caribbean,2020-01-04 16:00,35
Pirates of the Caribbean,2020-01-04 16:05,35
Pirates of the Caribbean,2020-01-04 16:10,70
Pirates of the Caribbean,2020-01-04 16:15,70
Pirates of the Caribbean,2020-01-04 16:20,55
Pirates of the Caribbean,2020-01-04 16:25,50
Pirates of the Caribbean,2020-01-04 16:30,45
Pirates of the Caribbean,2020-01-04 16:35,35
Pirates of the Caribbean,2020-01-04 16:40,35
Pirates of the Caribbean,2020-01-04 16:45,40
Pirates of the Caribbean,2020-01-04 16:50,45
Pirates of the Caribbean,2020-01-04 16:55,50
Pirates of the Caribbean,2020-01-04 17:00,50
Pirates of the Caribbean,2020-01-04 17:05,50
Pirates of the Caribbean,2020-01-04 17:10,70
Pirates of the Caribbean,2020-01-04 17:15,70
Pirates of the Caribbean,2020-01-04 17:20,50
Pirates of the Caribbean,2020-01-04 17:25,50
Pirates of the Caribbean,2020-01-04 17:30,45
Pirates of the Caribbean,2020-01-04 17:35,45
Pirates of the Caribbean,2020-01-04 17:40,45
Pirates of the Caribbean,2020-01-04 17:45,30
Pirates of the Caribbean,2020-01-04 17:50,30
Pirates of the Caribbean,2020-01-04 17:55,30
Pirates of the Caribbean,2020-01-04 18:00,30
Pirates of the Caribbean,2020-01-04 18:05,35
Pirates of the Caribbean,2020-01-04 18:10,45
Pirates of the Caribbean,2020-01-04 18:15,45
Pirates of the Caribbean,2020-01-04 18:20,40
Pirates of the Caribbean,2020-01-04 18:25,50
Pirates of the Caribbean,2020-01-04 18:30,50
Pirates of the Caribbean,2020-01-04 18:35,50
Pirates of the Caribbean,2020-01-04 18:40,50
Pirates of the Caribbean,2020-01-04 18:45,40
Pirates of the Caribbean,2020-01-04 18:50,40
Pirates of the Caribbean,2020-01-04 18:55,35
Pirates of the Caribbean,2020-01-04 19:00,35
Pirates of the Caribbean,2020-01-04 19:05,35
Pirates of the Caribbean,2020-01-04 19:10,35
Pirates of the Caribbean,2020-01-04 19:15,55
Pirates of the Caribbean,2020-01-04 19:20,55
Pirates of the Caribbean,2020-01-04 19:25,45
Pirates of the Caribbean,2020-01-04 19:30,45
Pirates of the Caribbean,2020-01-04 19:35,35
Pirates of the Caribbean,2020-01-04 19:40,35
Pirates of the Caribbean,2020-01-04 19:50,50
Pirates of the Caribbean,2020-01-04 19:55,50
Pirates of the Caribbean,2020-01-04 20:00,30
Pirates of the Caribbean,2020-01-04 20:05,20
Pirates of the Caribbean,2020-01-04 20:10,20
Pirates of the Caribbean,2020-01-04 20:15,5
Pirates of the Caribbean,2020-01-04 20:20,15
Pirates of the Caribbean,2020-01-04 21:15,5
Pirates of the Caribbean,2020-01-04 21:20,5
Pirates of the Caribbean,2020-01-04 21:25,5
Pirates of the Caribbean,2020-01-04 21:30,25
Pirates of the Caribbean,2020-01-04 21:35,25
Pirates of the Caribbean,2020-01-04 21:40,25
Pirates of the Caribbean,2020-01-04 21:45,25
Pirates of the Caribbean,2020-01-04 21:50,25
Pirates of the Caribbean,2020-01-04 21:55,20
Pirates of the Caribbean,2020-01-04 22:00,20
Pirates of the Caribbean,2020-01-04 22:05,20
Pirates of the Caribbean,2020-01-04 22:10,20
Pirates of the Caribbean,2020-01-04 22:15,20
Pirates of the Caribbean,2020-01-04 22:20,20
Pirates of the Caribbean,2020-01-04 22:25,15
Pirates of the Caribbean,2020-01-04 22:30,15
Pirates of the Caribbean,2020-01-04 22:35,15
Pirates of the Caribbean,2020-01-04 22:40,15
Pirates of the Caribbean,2020-01-04 22:45,15
Pirates of the Caribbean,2020-01-04 22:50,5
Pirates of the Caribbean,2020-01-04 22:55,15
Pirates of the Caribbean,2020-01-05 9:00,5
Pirates of the Caribbean,2020-01-05 9:05,5
Pirates of the Caribbean,2020-01-05 9:10,5
Pirates of the Caribbean,2020-01-05 9:15,10
Pirates of the Caribbean,2020-01-05 9:20,10
Pirates of the Caribbean,2020-01-05 9:25,10
Pirates of the Caribbean,2020-01-05 9:30,5
Pirates of the Caribbean,2020-01-05 9:35,5
Pirates of the Caribbean,2020-01-05 9:40,25
Pirates of the Caribbean,2020-01-05 9:45,25
Pirates of the Caribbean,2020-01-05 9:50,45
Pirates of the Caribbean,2020-01-05 9:55,35
Pirates of the Caribbean,2020-01-05 10:00,25
Pirates of the Caribbean,2020-01-05 10:05,30
Pirates of the Caribbean,2020-01-05 10:10,25
Pirates of the Caribbean,2020-01-05 10:15,15
Pirates of the Caribbean,2020-01-05 10:20,25
Pirates of the Caribbean,2020-01-05 10:25,25
Pirates of the Caribbean,2020-01-05 10:30,30
Pirates of the Caribbean,2020-01-05 10:35,30
Pirates of the Caribbean,2020-01-05 10:40,65
Pirates of the Caribbean,2020-01-05 10:45,65
Pirates of the Caribbean,2020-01-05 10:50,75
Pirates of the Caribbean,2020-01-05 10:55,75
Pirates of the Caribbean,2020-01-05 11:00,75
Pirates of the Caribbean,2020-01-05 11:05,75
Pirates of the Caribbean,2020-01-05 11:10,50
Pirates of the Caribbean,2020-01-05 11:15,45
Pirates of the Caribbean,2020-01-05 11:20,45
Pirates of the Caribbean,2020-01-05 11:25,45
Pirates of the Caribbean,2020-01-05 11:30,45
Pirates of the Caribbean,2020-01-05 11:35,45
Pirates of the Caribbean,2020-01-05 11:40,50
Pirates of the Caribbean,2020-01-05 11:45,50
Pirates of the Caribbean,2020-01-05 11:50,60
Pirates of the Caribbean,2020-01-05 11:55,70
Pirates of the Caribbean,2020-01-05 12:00,75
Pirates of the Caribbean,2020-01-05 12:05,70
Pirates of the Caribbean,2020-01-05 12:10,75
Pirates of the Caribbean,2020-01-05 12:15,75
Pirates of the Caribbean,2020-01-05 12:20,75
Pirates of the Caribbean,2020-01-05 12:25,75
Pirates of the Caribbean,2020-01-05 12:30,60
Pirates of the Caribbean,2020-01-05 12:35,70
Pirates of the Caribbean,2020-01-05 12:40,75
Pirates of the Caribbean,2020-01-05 12:45,75
Pirates of the Caribbean,2020-01-05 12:50,70
Pirates of the Caribbean,2020-01-05 12:55,65
Pirates of the Caribbean,2020-01-05 13:00,65
Pirates of the Caribbean,2020-01-05 13:05,65
Pirates of the Caribbean,2020-01-05 13:10,70
Pirates of the Caribbean,2020-01-05 13:15,60
Pirates of the Caribbean,2020-01-05 13:20,65
Pirates of the Caribbean,2020-01-05 13:25,65
Pirates of the Caribbean,2020-01-05 13:30,60
Pirates of the Caribbean,2020-01-05 13:35,60
Pirates of the Caribbean,2020-01-05 13:40,70
Pirates of the Caribbean,2020-01-05 13:45,70
Pirates of the Caribbean,2020-01-05 13:50,70
Pirates of the Caribbean,2020-01-05 13:55,70
Pirates of the Caribbean,2020-01-05 14:00,70
Pirates of the Caribbean,2020-01-05 14:05,70
Pirates of the Caribbean,2020-01-05 14:10,65
Pirates of the Caribbean,2020-01-05 14:15,65
Pirates of the Caribbean,2020-01-05 14:20,65
Pirates of the Caribbean,2020-01-05 14:25,65
Pirates of the Caribbean,2020-01-05 14:30,65
Pirates of the Caribbean,2020-01-05 14:35,65
Pirates of the Caribbean,2020-01-05 14:40,60
Pirates of the Caribbean,2020-01-05 14:45,60
Pirates of the Caribbean,2020-01-05 14:50,65
Pirates of the Caribbean,2020-01-05 14:55,75
Pirates of the Caribbean,2020-01-05 15:00,75
Pirates of the Caribbean,2020-01-05 15:05,60
Pirates of the Caribbean,2020-01-05 15:10,60
Pirates of the Caribbean,2020-01-05 15:15,50
Pirates of the Caribbean,2020-01-05 15:20,40
Pirates of the Caribbean,2020-01-05 15:25,50
Pirates of the Caribbean,2020-01-05 15:30,50
Pirates of the Caribbean,2020-01-05 15:35,50
Pirates of the Caribbean,2020-01-05 15:40,60
Pirates of the Caribbean,2020-01-05 15:45,65
Pirates of the Caribbean,2020-01-05 15:50,55
Pirates of the Caribbean,2020-01-05 15:55,60
Pirates of the Caribbean,2020-01-05 16:00,65
Pirates of the Caribbean,2020-01-05 16:05,65
Pirates of the Caribbean,2020-01-05 16:10,75
Pirates of the Caribbean,2020-01-05 16:15,75
Pirates of the Caribbean,2020-01-05 16:20,75
Pirates of the Caribbean,2020-01-05 16:25,75
Pirates of the Caribbean,2020-01-05 16:30,75
Pirates of the Caribbean,2020-01-05 16:35,75
Pirates of the Caribbean,2020-01-05 16:40,70
Pirates of the Caribbean,2020-01-05 16:45,65
Pirates of the Caribbean,2020-01-05 16:50,75
Pirates of the Caribbean,2020-01-05 16:55,65
Pirates of the Caribbean,2020-01-05 17:00,65
Pirates of the Caribbean,2020-01-05 17:05,75
Pirates of the Caribbean,2020-01-05 17:10,75
Pirates of the Caribbean,2020-01-05 17:15,75
Pirates of the Caribbean,2020-01-05 17:20,70
Pirates of the Caribbean,2020-01-05 17:25,70
Pirates of the Caribbean,2020-01-05 17:30,80
Pirates of the Caribbean,2020-01-05 17:35,80
Pirates of the Caribbean,2020-01-05 17:40,75
